;;;;;;;
FECHA;Carapungo;CENTRO;COTOCOLLAO;SANGOLQUI;TUMBACO;;
24/3/2025;0,494;0,349;0,216;1,912;0,39;;
24/3/2025;0,619;0,334;0,208;1,876;0,513;;
24/3/2025;0,488;0,542;0,169;1,747;0,544;;
24/3/2025;0,531;0,581;0,209;1,445;0,812;;
24/3/2025;0,569;0,628;0,336;1,225;0,737;;
24/3/2025;0,557;0,826;0,629;1,278;1,093;;
24/3/2025;0,667;0,782;0,491;1,463;1,297;;
24/3/2025;0,739;0,872;0,857;1,487;0,864;;
24/3/2025;0,812;0,823;0,864;1,281;0,54;;
24/3/2025;0,58;1;0,521;1,196;0,544;;
25/3/2025;0,634;0;0,422;0;0,511;;
25/3/2025;0,559;0;0,328;0;0,476;;
25/3/2025;0,493;0;0,255;0;0,546;;
25/3/2025;0,426;0,407;0,197;1,003;0,628;;
25/3/2025;0,422;0,468;0,237;1,06;0,638;;
25/3/2025;0,538;0,659;0,398;1,126;0,671;;
25/3/2025;1,084;1,16;1,199;1,464;1,074;;
25/3/2025;2,12;1,922;1,58;1,774;1,747;;
25/3/2025;1,404;1,177;1,166;1,487;1,018;;
25/3/2025;1,387;0,866;0,829;1,25;0,898;;
25/3/2025;0,704;0,558;0,425;1,19;0,866;;
25/3/2025;0,794;0,541;0,282;1,19;0;;
25/3/2025;0,682;0,58;0,3;1,089;0;;
25/3/2025;0,835;0,513;0,257;1,117;0;;
25/3/2025;0,556;0,333;0,228;0,995;0;;
25/3/2025;0,613;0,453;0,225;0,914;0;;
25/3/2025;0,621;0,529;0,18;1,218;0;;
25/3/2025;0,813;0,59;0,282;1,236;0;;
25/3/2025;1,069;0,854;0,4;1,038;0;;
25/3/2025;0,893;0,761;0,451;0,979;0;;
25/3/2025;0,852;0,583;0,456;0,925;0;;
25/3/2025;0,913;0,688;0,38;1,025;0;;
25/3/2025;0,836;0,602;0,319;0,949;0;;
25/3/2025;0,543;0,406;0,196;0,879;0;;
26/3/2025;0;0,367;0;0,832;0;;
26/3/2025;0;0,263;0;0,831;0;;
26/3/2025;0;0,269;0;0,874;0;;
26/3/2025;0,318;0,305;0,054;0,868;0;;
26/3/2025;0,324;0,35;0,082;0,89;0;;
26/3/2025;0,436;0,561;0,184;1,006;0;;
26/3/2025;0,97;0,951;0,833;1,301;0;;
26/3/2025;1,285;1,334;0,861;1,417;0;;
26/3/2025;1,228;1,011;0,653;1,261;0;;
26/3/2025;1,033;0,741;0,434;1,057;0;;
26/3/2025;0,795;0,615;0,274;0,828;0;;
26/3/2025;0,629;0,478;0,206;0,846;0;;
26/3/2025;0,595;0,471;0,25;0,794;0;;
26/3/2025;0,661;0,47;0,167;0,798;0;;
26/3/2025;0;0,482;0,186;1,014;0;;
26/3/2025;0;0,452;0,196;1,22;0;;
26/3/2025;0;0,865;0,236;1,117;0;;
26/3/2025;0;0,887;0,352;1,196;0;;
26/3/2025;0;0,876;0,412;1,081;0;;
26/3/2025;0;0,751;0,342;1,073;0;;
26/3/2025;0;0,449;0,401;0;0;;
26/3/2025;0;0,654;0,413;0;0;;
26/3/2025;0,662;0,565;0,225;0,512;0,617;;
26/3/2025;0,487;0,353;0,187;0,361;0,278;;
27/3/2025;0,603;0;0,183;0;0,337;;
27/3/2025;0,546;0;0,106;0;0,354;;
27/3/2025;0,403;0;0,064;0;0,355;;
27/3/2025;0,405;0,387;0,07;0,324;0,327;;
27/3/2025;0,356;0,43;0,09;0,349;0,228;;
27/3/2025;0,49;0,519;0,211;0,461;0,32;;
27/3/2025;0,871;0,836;0,548;0,716;0,506;;
27/3/2025;1,529;1,446;1,024;0,966;0,942;;
27/3/2025;1,754;1,221;1,205;0,816;0,788;;
27/3/2025;1,242;0;0,779;0,694;0,683;;
27/3/2025;0,996;0;0,595;0,586;0,564;;
27/3/2025;0,957;0;0,415;0,516;0,473;;
27/3/2025;0,73;0;0,262;0,46;0,579;;
27/3/2025;0,677;0;0,227;0,483;0,358;;
27/3/2025;0,682;0;0,256;0,797;0,387;;
27/3/2025;1,525;0,378;0,212;0,592;0,701;;
27/3/2025;1,396;0,656;0,309;0,77;0,773;;
27/3/2025;1,475;0,633;0,653;0,844;0,742;;
27/3/2025;1,24;0,731;0,498;0,79;0,415;;
27/3/2025;1,108;0,333;0,351;0,752;0,269;;
27/3/2025;0,966;0,276;0,416;0,73;0,339;;
27/3/2025;0,981;0,461;0,708;0,873;0,199;;
27/3/2025;0,795;0,388;0,632;0,572;0,129;;
27/3/2025;1,106;0,695;0,552;0,552;0,282;;
28/3/2025;0;0,435;0;0,696;0;;
28/3/2025;0;0,331;0;0,551;0;;
28/3/2025;0;0,329;0;0,604;0;;
28/3/2025;0,543;0,233;0,196;0,441;0,109;;
28/3/2025;0,451;0,206;0,234;0,438;0,184;;
28/3/2025;0,594;0,364;0,334;0,509;0,395;;
28/3/2025;0,766;0,428;0,653;0,576;0,587;;
28/3/2025;1,185;0,634;0,595;0,635;0,435;;
28/3/2025;1,414;0,516;0,473;0;0,642;;
28/3/2025;0,965;0,433;0,489;0;0,716;;
28/3/2025;0,871;0,501;0,442;0,501;0,301;;
28/3/2025;0,851;0,479;0,281;0,431;0,259;;
28/3/2025;0,755;0,281;0,35;0,362;0,302;;
28/3/2025;0,602;0,362;0,278;0,275;0,291;;
28/3/2025;0,865;0,452;0,381;0,273;0,448;;
28/3/2025;1,058;0,484;0,525;0,25;0,335;;
28/3/2025;1,159;0,067;0,357;0,257;0,41;;
28/3/2025;1,109;0,125;0,542;0,268;0,757;;
28/3/2025;1,461;0,789;1,133;0,444;0,38;;
28/3/2025;1,899;0,761;0,886;0,96;0,643;;
28/3/2025;1,275;1,35;0,799;0,755;0,4;;
28/3/2025;1,377;0,996;1,085;0,575;0,35;;
28/3/2025;1,641;1,186;0,804;0,359;0,293;;
28/3/2025;1,687;1,015;0,761;0,381;0,634;;
29/3/2025;1,611;0;0,842;0;0,677;;
29/3/2025;0,95;0;0,672;0;0,491;;
29/3/2025;0,629;0;0,537;0;0,29;;
29/3/2025;0,46;0,195;0,321;0,241;0,185;;
29/3/2025;0,557;0,234;0,381;0,184;0,278;;
29/3/2025;0,674;0,398;0,501;0,27;0,492;;
29/3/2025;0,877;0,897;0,871;0,422;0,625;;
29/3/2025;1,367;1,133;0,947;0,514;0,85;;
29/3/2025;1,22;0,622;1,038;0,527;0,618;;
29/3/2025;1,104;0,532;0,893;0,221;0,56;;
29/3/2025;0,858;0,474;0,516;0,166;0,426;;
29/3/2025;0,818;0,367;0,375;0,215;0,339;;
29/3/2025;0,834;0,261;0,331;0,266;0,46;;
29/3/2025;0,673;0,195;0,352;0,324;0,523;;
29/3/2025;0,7;0,268;0,347;0,262;0,411;;
29/3/2025;0,779;0,309;0,303;0,233;0,316;;
29/3/2025;0,947;0,499;0,394;0,251;0,543;;
29/3/2025;0,912;0,4;0,348;0,26;0,342;;
29/3/2025;0,847;0,353;0,542;0,313;1,211;;
29/3/2025;0,923;0,363;0,842;0,435;1,202;;
29/3/2025;0,771;0,365;0,609;0,546;0,457;;
29/3/2025;0,865;0,216;0,484;0,41;0,311;;
29/3/2025;0,715;0,181;0,579;0,252;0,229;;
29/3/2025;0,62;0,162;0,517;0,241;0,309;;
30/3/2025;0;0,2;0;0,217;0;;
30/3/2025;0;0,086;0;0,186;0;;
30/3/2025;0;0,066;0;0,257;0;;
30/3/2025;0,431;-0,036;0,137;0,195;0,127;;
30/3/2025;0,381;-0,059;0,144;0,232;0,065;;
30/3/2025;0,377;-0,071;0,176;0,218;0,157;;
30/3/2025;0,421;0,19;0,511;0,223;0,449;;
30/3/2025;0,797;0,438;0,445;0,316;0,537;;
30/3/2025;1,004;0,428;0,598;0,388;0,642;;
30/3/2025;0,903;0,432;0,287;0,282;0,364;;
30/3/2025;0,91;0,272;0,279;0,176;0,225;;
30/3/2025;0,779;0,355;0,253;0,21;0,343;;
30/3/2025;1,23;0,312;0,29;0,295;0,306;;
30/3/2025;0,989;0,33;0,245;0,204;0,707;;
30/3/2025;0,746;0,301;0,388;0,147;0,601;;
30/3/2025;0,778;0,269;0,628;0,31;1,055;;
30/3/2025;0,908;0,282;0,76;0,364;0,635;;
30/3/2025;0,857;0,332;0,862;0,447;0,772;;
30/3/2025;0,712;0,514;0,972;0,574;1,173;;
30/3/2025;1,219;0,666;0,619;0,567;1,123;;
30/3/2025;0,906;0,491;0,454;0,624;0,377;;
30/3/2025;0,835;0,244;0,257;0,398;0,162;;
30/3/2025;0,703;0,005;0,284;0,102;0,222;;
30/3/2025;0,451;-0,071;0,191;0,069;0,161;;
31/3/2025;0,326;0;0,141;0;0,115;;
31/3/2025;0,327;0;0,12;0;0,166;;
31/3/2025;0,313;0;0,085;0;0,131;;
31/3/2025;0,306;-0,097;0,108;0,038;0,086;;
31/3/2025;0,313;-0,044;0,12;0,034;-0,001;;
31/3/2025;0,438;0,04;0,24;0,126;0,079;;
31/3/2025;0,696;0,155;0,637;0,308;0,416;;
31/3/2025;1,022;0,467;1,066;0,665;0,771;;
31/3/2025;1,139;0,672;0,751;0,491;0,43;;
31/3/2025;1,17;0,634;0;0,249;0,398;;
31/3/2025;0,933;0,411;0;0,19;0,552;;
31/3/2025;0,944;0,347;0;0,238;0,343;;
31/3/2025;1,193;0,366;-0,28;0,173;0,394;;
31/3/2025;0,831;0,347;0,274;0,199;0,621;;
31/3/2025;1,039;0,426;0,238;0,197;0,533;;
31/3/2025;1,197;0,386;0,316;0,246;0,312;;
31/3/2025;1,133;0,256;0,367;0,545;0,378;;
31/3/2025;1,139;0,291;0,507;0,383;1,073;;
31/3/2025;1,285;0,624;0,797;0,606;1,907;;
31/3/2025;1,497;0,907;0,67;0,93;1,535;;
31/3/2025;0,985;0,582;0,72;0,965;1,015;;
31/3/2025;0,844;0,423;0,441;0,739;0,437;;
31/3/2025;0,789;0,399;0,347;0,708;0,252;;
31/3/2025;0,686;0,454;0,363;0,494;0,175;;
1/4/2025;0;0,289;0;0,276;0;;
1/4/2025;0;0,181;0;0,179;0;;
1/4/2025;0;0,131;0;0,079;0;;
1/4/2025;0,502;0,156;0,224;0,072;0,366;;
1/4/2025;0,586;0,299;0,324;0,08;0,426;;
1/4/2025;0,745;0,63;0,51;0,187;0,234;;
1/4/2025;1,386;1,37;2,34;0,669;0,997;;
1/4/2025;2,251;2,252;2,216;1,068;1,663;;
1/4/2025;2,783;1,99;1,419;0,915;1,057;;
1/4/2025;1,672;0,784;0,974;0,544;0,608;;
1/4/2025;1,418;0,666;0,737;0,256;0,441;;
1/4/2025;1,091;0,476;0;0,205;0,545;;
1/4/2025;0,849;0,446;0;0,198;0,482;;
1/4/2025;0,784;0,26;0,06;0,094;0,401;;
1/4/2025;0,642;0,267;-0,008;0,064;0,586;;
1/4/2025;0,77;0,334;0,075;0,104;0,371;;
1/4/2025;0,847;0,298;0,054;0,284;0,411;;
1/4/2025;0,98;0,348;0,167;0,221;0,515;;
1/4/2025;0,98;0,407;0,343;0,232;0,381;;
1/4/2025;1,337;0,757;0,508;0,21;0,382;;
1/4/2025;1,232;0,689;0,356;0,196;0,359;;
1/4/2025;1,125;0,461;0,251;0,152;0,326;;
1/4/2025;0,96;0,506;0,157;0,23;0,299;;
1/4/2025;0,549;-0,01;0,018;0,109;0,183;;
2/4/2025;0,453;0;0,056;0;0,19;;
2/4/2025;0,348;0;0,004;0;0,187;;
2/4/2025;0,369;0;0,022;0;0,158;;
2/4/2025;0,33;-0,088;0,045;0,033;0,144;;
2/4/2025;0,37;-0,063;0,12;0,06;0,157;;
2/4/2025;0,465;-0,018;0,174;0,106;0,119;;
2/4/2025;0,784;0,114;0,587;0,397;0,527;;
2/4/2025;1,088;0,937;0,751;0,672;0,858;;
2/4/2025;1,435;0,502;0,764;0,356;0,599;;
2/4/2025;0,904;0,387;0,635;0,208;0,45;;
2/4/2025;0,829;0,291;0,462;0,129;0,514;;
2/4/2025;0,858;0,204;0,405;0,141;0,518;;
2/4/2025;0,688;0,109;0,318;0,101;0,421;;
2/4/2025;0,676;0;0,338;0,238;0,504;;
2/4/2025;0,581;0;0,363;0,233;0,75;;
2/4/2025;0,849;0,277;0,386;0,269;0,709;;
2/4/2025;1,065;0;0,416;0,263;0,98;;
2/4/2025;1,129;0,658;0,531;0,296;0,953;;
2/4/2025;1,396;0,647;0,801;0,216;1,028;;
2/4/2025;1,145;0,418;0,639;0,354;0,557;;
2/4/2025;0,977;0,27;0,642;0,314;0,431;;
2/4/2025;0,928;0,289;0,575;0,209;0,352;;
2/4/2025;0,719;0,287;0,407;0,113;0,368;;
2/4/2025;0,561;0,2;0,48;0,105;0,288;;
3/4/2025;0;0,298;0;0,13;0;;
3/4/2025;0;0,387;0;0,127;0;;
3/4/2025;0;0,328;0;0,103;0;;
3/4/2025;0,464;0,295;0,293;0,123;0,301;;
3/4/2025;0,472;0,428;0,348;0,081;0,274;;
3/4/2025;0,548;0,669;0,48;0,188;0,394;;
3/4/2025;1,05;1,499;0,806;0,608;1,003;;
3/4/2025;1,229;1,697;0,816;0,863;1,299;;
3/4/2025;1,276;1,508;0,747;0,636;0,703;;
3/4/2025;1,136;1,006;0,609;0,301;0,521;;
3/4/2025;1,036;0,872;0,531;0,157;0,567;;
3/4/2025;0,897;0,812;0,393;0,138;0,588;;
3/4/2025;0,791;0,699;0,362;0,099;0,524;;
3/4/2025;0,738;0,641;0,311;0,103;0,373;;
3/4/2025;0,649;0,65;0,301;0,18;0,348;;
3/4/2025;0,991;0,677;0,286;0,372;0,369;;
3/4/2025;1,147;0,705;0,339;0,348;0,453;;
3/4/2025;1,375;0,935;0,527;0,22;0,564;;
3/4/2025;1,531;1,074;0,538;0,255;0,581;;
3/4/2025;0,931;0,99;0,628;0,198;0,438;;
3/4/2025;0,905;0,596;0,628;0,138;0,479;;
3/4/2025;1,222;0,977;0,679;0,126;0,334;;
3/4/2025;0,885;1,097;0,622;0,112;0,33;;
3/4/2025;0,541;0,543;0,427;0,132;0,28;;
4/4/2025;0,446;0;0,354;0;0,264;;
4/4/2025;0,429;0;0,366;0;0,265;;
4/4/2025;0,424;0;0,381;0;0,314;;
4/4/2025;0,435;0,478;0,385;0,077;0,296;;
4/4/2025;0,454;0,458;0,393;0,128;0,284;;
4/4/2025;0,506;0,594;0,498;0,122;0,327;;
4/4/2025;0,82;1,671;0,818;0,305;0,613;;
4/4/2025;1,279;1,726;1,603;0,539;1,371;;
4/4/2025;1,587;1,307;1,715;0;0,691;;
4/4/2025;1,223;0,918;1,087;0;0,514;;
4/4/2025;1,068;0,692;0,606;0;0,579;;
4/4/2025;0,882;0,669;0,355;0;0,464;;
4/4/2025;0,644;0,646;0,35;0;0,481;;
4/4/2025;0,498;0,594;0,271;0;0,506;;
4/4/2025;0,938;0,657;0,282;0,41;0,809;;
4/4/2025;1,375;1,046;0,435;0,321;0,919;;
4/4/2025;1,345;0,946;0,599;0,348;0,921;;
4/4/2025;1,615;1,082;0,605;0,447;0,812;;
4/4/2025;2,177;1,966;0,88;0,439;1,249;;
4/4/2025;1,607;1,5;0,83;0,478;1,592;;
4/4/2025;0;1,535;0,786;0,635;1,803;;
4/4/2025;0;1,129;0,781;0,772;0,902;;
4/4/2025;0;1,075;0,891;0,536;0,869;;
4/4/2025;0;1,345;0,895;0,415;1,076;;
5/4/2025;0;1,496;0;0,421;0;;
5/4/2025;0;1,363;0;0,367;0;;
5/4/2025;0;0,922;0;0,353;0;;
5/4/2025;0;0,671;0,835;0,314;0,646;;
5/4/2025;0;1,024;0,66;0,338;0,811;;
5/4/2025;0;1,517;0,818;0,365;0,859;;
5/4/2025;0;1,875;1,364;0,45;0,972;;
5/4/2025;0;1,104;1,227;0,539;1,387;;
5/4/2025;0;0,978;1,345;0,502;1,086;;
5/4/2025;0;0,704;1,056;0,373;0,926;;
5/4/2025;0;0,689;0,609;0,24;0,822;;
5/4/2025;0;0,72;0,479;0,135;0,589;;
5/4/2025;0;0,551;0,359;0,211;0,484;;
5/4/2025;0;0,59;0,398;0,196;0,487;;
5/4/2025;0;0,782;0,425;0,247;1,036;;
5/4/2025;0;0,934;0,378;0,26;0,654;;
5/4/2025;0;0,719;0,356;0,251;0,57;;
5/4/2025;0;0,756;0,459;0,313;0,504;;
5/4/2025;0;0,764;0,625;0,494;0,599;;
5/4/2025;0;0,767;0,603;0,49;0,47;;
5/4/2025;0;0,644;0,876;0,286;0,495;;
5/4/2025;0;0,926;0,809;0,212;0,443;;
5/4/2025;0;0,955;0,503;0,272;0,411;;
5/4/2025;0;0,669;0,541;0,155;0,322;;
6/4/2025;0;0;0,444;0;0,365;;
6/4/2025;0;0;0,301;0;0,356;;
6/4/2025;0;0;0,21;0;0,269;;
6/4/2025;0;0,83;0,185;0,303;0,309;;
6/4/2025;0;0,665;0,194;0,223;0,225;;
6/4/2025;0;0,579;0,224;0,259;0,223;;
6/4/2025;0;0,565;0,304;0,279;0,33;;
6/4/2025;0;0,795;0,488;0,17;0,316;;
6/4/2025;0;0,897;0,623;0,328;0,396;;
6/4/2025;0;0,798;0,717;0,243;0,435;;
6/4/2025;0;0,622;0,602;0,154;0,473;;
6/4/2025;0;0,711;0,508;0,053;0,456;;
6/4/2025;0;0,716;0,375;0,061;0,393;;
6/4/2025;0;0,695;0,314;0,063;0,42;;
6/4/2025;0;0,662;0,283;0,057;0,426;;
6/4/2025;0;0,589;0,281;0,146;0,432;;
6/4/2025;0;0,55;0,33;0,071;0,592;;
6/4/2025;0;0,792;0,597;0,407;0,477;;
6/4/2025;0;0,863;0,974;0,604;0,689;;
6/4/2025;0;0,996;1,112;0,537;1,395;;
6/4/2025;0;1,165;1,414;0,798;1,467;;
6/4/2025;0;1,085;1,336;0,681;1,102;;
6/4/2025;0;0,774;0,867;0,556;1,268;;
6/4/2025;0;0,715;0,766;0,506;0,879;;
7/4/2025;0;0,664;0;0,306;0;;
7/4/2025;0;0,695;0;0,279;0;;
7/4/2025;0;0,472;0;0,194;0;;
7/4/2025;0;0,565;0,389;0,165;0,651;;
7/4/2025;0;0,47;0,569;0,159;0,745;;
7/4/2025;0;1,002;1,024;0,267;0,789;;
7/4/2025;0;1,744;3,089;0,732;1,393;;
7/4/2025;0;1,447;1,644;1,058;1,772;;
7/4/2025;0;0,992;1,372;0,552;1,923;;
7/4/2025;1,001;0,926;1,458;0,421;0,974;;
7/4/2025;0,93;0,734;0;0,141;0,457;;
7/4/2025;0,946;0,731;0;0,081;0,58;;
7/4/2025;0,901;0,618;0,181;0,144;0,414;;
7/4/2025;0,781;0,652;0,1;0,227;0,642;;
7/4/2025;0,776;0,649;0,089;0;0,933;;
7/4/2025;0,843;0,877;0,31;0,189;0,516;;
7/4/2025;0,929;0,828;0,149;0,041;0,539;;
7/4/2025;1,015;0,942;0,256;0,134;0,54;;
7/4/2025;1,247;0,782;0,388;0,38;0,794;;
7/4/2025;1,226;1,137;0,563;0,544;1,153;;
7/4/2025;1,676;1,288;0,943;0,645;1,099;;
7/4/2025;1,26;1,133;0,358;0,707;1,255;;
7/4/2025;0,917;1,242;0,271;0,508;0,781;;
7/4/2025;0,522;0,859;0,242;0,283;0,708;;
8/4/2025;0,498;0;0,068;0;0,401;;
8/4/2025;0,481;0;-0,015;0;0,416;;
8/4/2025;0,431;0;-0,02;0;0,353;;
8/4/2025;0,444;0,475;0,04;0,062;0,318;;
8/4/2025;0,429;0,507;0,036;0,078;0,336;;
8/4/2025;0,546;0,745;0,237;0,152;0,533;;
8/4/2025;1,274;1,305;0,84;0,639;1,276;;
8/4/2025;1,435;1,577;0,908;0,855;1,522;;
8/4/2025;1,498;1,374;0,926;0,511;1,233;;
8/4/2025;1,021;1,179;0,812;0,284;1,171;;
8/4/2025;0,987;0,781;0,271;0,073;0,679;;
8/4/2025;0,675;0,717;0,064;0,071;0,501;;
8/4/2025;0,688;0;0,065;0,094;0,579;;
8/4/2025;1,134;0;0,388;0,157;0,804;;
8/4/2025;1,448;0,82;0,377;0,231;0,854;;
8/4/2025;1,575;0,941;0,497;0,129;0,575;;
8/4/2025;1,832;0,942;0,332;0,181;0,833;;
8/4/2025;0,835;0,79;0,513;0,35;1,019;;
8/4/2025;1,196;0,719;1,134;0,463;1,69;;
8/4/2025;1,854;0,998;1,295;0,688;2,031;;
8/4/2025;1,265;1,083;1,527;1,073;1,848;;
8/4/2025;0,858;0,515;2,25;0,771;1,279;;
8/4/2025;0,833;0,653;1,448;0,363;1,282;;
8/4/2025;0,998;0,507;0,709;0,346;1,136;;
9/4/2025;0;0,32;0;0,316;0;;
9/4/2025;0;0,143;0;0,181;0;;
9/4/2025;0;0,13;0;0,119;0;;
9/4/2025;0,344;0,158;0,199;0,078;0,487;;
9/4/2025;0,373;0,346;0,305;0,085;0,542;;
9/4/2025;0,613;0,642;0,705;0,31;0,672;;
9/4/2025;1,261;1,471;1,785;0,549;1,295;;
9/4/2025;1,544;1,481;1,135;1,004;1,314;;
9/4/2025;1,477;0,911;0,726;0,777;1,253;;
9/4/2025;1,223;0,445;0,535;0,467;0,875;;
9/4/2025;1,334;0,46;0,53;0,156;0,803;;
9/4/2025;1,055;0,64;0,198;0,098;0,637;;
9/4/2025;0,8;0,579;0,086;0,185;0,746;;
9/4/2025;0,761;0,496;0,203;0,11;0,563;;
9/4/2025;0,589;0,365;0,214;0,107;0,466;;
9/4/2025;0,684;0,392;0,16;0,284;0,448;;
9/4/2025;0,766;0,445;0,207;0,356;0,621;;
9/4/2025;1,254;1,03;0,676;0,577;0,806;;
9/4/2025;1,38;1,288;1,014;0,704;0,616;;
9/4/2025;1,051;1,355;0,776;0,304;0,685;;
9/4/2025;1,29;1,028;0,451;0,461;0,553;;
9/4/2025;1,15;0,76;0,274;0,209;0,416;;
9/4/2025;0,743;0,414;0,154;0,112;0,388;;
9/4/2025;0,614;0,331;0,158;0,017;0,46;;
10/4/2025;0,616;0;0,198;0;0,363;;
10/4/2025;0,466;0;0,132;0;0,332;;
10/4/2025;0,448;0;0,116;0;0,361;;
10/4/2025;0,396;0,211;-0,012;-0,024;0,323;;
10/4/2025;0,401;0,4;-0,031;-0,037;0,314;;
10/4/2025;0,478;0,606;0,053;-0,032;0,358;;
10/4/2025;0,833;1,285;0,483;0,064;0,75;;
10/4/2025;1,274;1,673;0,615;0,377;0,991;;
10/4/2025;1,018;0,865;0,414;0,113;0,538;;
10/4/2025;0,983;0,791;0,372;0,092;0,461;;
10/4/2025;0;0,568;0,221;0,113;0,459;;
10/4/2025;0;0,57;0,173;0,048;0,544;;
10/4/2025;0,667;0,688;0,092;0,084;0,535;;
10/4/2025;0,62;0,48;0,078;0,06;0,537;;
10/4/2025;0,608;0,408;0,05;0,091;0,513;;
10/4/2025;0,67;0,465;0,098;0,302;0,632;;
10/4/2025;1,018;0,823;0,166;0,367;1,036;;
10/4/2025;0,996;0,771;0,33;0,188;0,688;;
10/4/2025;0,847;0,712;0,497;0,116;0,759;;
10/4/2025;0,599;0,433;0,61;0,099;0,574;;
10/4/2025;0,505;0,431;0,477;0,081;0,5;;
10/4/2025;0,377;0,46;0,315;0,007;0,493;;
10/4/2025;0,531;0,435;0,658;-0,023;0,561;;
10/4/2025;0,441;0,462;0,585;-0,016;0,732;;
11/4/2025;0;0,462;0;-0,01;0;;
11/4/2025;0;0,507;0;-0,03;0;;
11/4/2025;0;0,244;0;-0,038;0;;
11/4/2025;0,245;0,276;0,063;-0,023;0,314;;
11/4/2025;0,235;0,353;0,08;-0,011;0,343;;
11/4/2025;0,272;0,294;0,21;-0,015;0,42;;
11/4/2025;0,506;0,587;0,409;0,089;0,672;;
11/4/2025;0,832;0,768;0,585;0,171;0,751;;
11/4/2025;0,858;0,804;0,504;0,094;0,638;;
11/4/2025;0,687;0,87;0,456;0,039;0,728;;
11/4/2025;0,685;0,996;0,613;0,06;0,654;;
11/4/2025;0;1,007;0,327;0,027;0,592;;
11/4/2025;0,911;0,835;0,159;0,106;0,625;;
11/4/2025;0,729;0,773;0,274;0,134;0,68;;
11/4/2025;0,968;0,715;0,379;0,228;1,214;;
11/4/2025;1,186;0,921;0,766;0,18;0,93;;
11/4/2025;1,706;1,191;0,784;0,262;1,095;;
11/4/2025;1,653;1,229;0,98;0,393;1,742;;
11/4/2025;1,634;2,27;1,353;0,624;2,29;;
11/4/2025;1,827;2,135;0,96;1,375;2,811;;
11/4/2025;2,125;1,074;1,681;1,198;2,755;;
11/4/2025;1,379;1,235;1,316;0,839;1,889;;
11/4/2025;0,684;0,569;1,115;0,46;1,131;;
11/4/2025;0,662;1,96;0,687;0,445;1,298;;
12/4/2025;0,713;0;0,707;0;1,401;;
12/4/2025;0,766;0;0,521;0;1,378;;
12/4/2025;0,893;0;0,731;0;1,451;;
12/4/2025;0,439;1,533;1,174;0,099;1,408;;
12/4/2025;0,346;1,392;1,247;0,195;1,127;;
12/4/2025;0,457;1,411;0,816;0,272;0,995;;
12/4/2025;0,906;2,042;1,213;0,285;1,225;;
12/4/2025;1,281;2,013;1,403;0,561;1,583;;
12/4/2025;1,003;1,046;1,058;0,599;1,461;;
12/4/2025;1,051;0,981;1,295;0,601;1,215;;
12/4/2025;1,153;0,949;0,572;0,44;0,913;;
12/4/2025;0,814;0,796;0,507;0,166;0,679;;
12/4/2025;0,694;0,599;0,186;0,122;0,636;;
12/4/2025;0,45;0,519;0,323;0,055;0,619;;
12/4/2025;0,424;0,442;0,094;0,029;0,739;;
12/4/2025;0,56;0,384;0,125;-0,033;0,545;;
12/4/2025;0,683;0,481;0,188;-0,018;0,569;;
12/4/2025;0,669;0,435;0,307;0,032;0,676;;
12/4/2025;0,788;0,536;0,371;0,032;0,724;;
12/4/2025;0,631;0,47;0,464;0,031;0,592;;
12/4/2025;0,827;0,576;0,561;0,047;0,917;;
12/4/2025;0,565;0,577;0,583;0,215;1,202;;
12/4/2025;0,47;0,544;0,71;0,158;1,369;;
12/4/2025;0,425;0,509;0,646;0,191;1,151;;
13/4/2025;0;0,649;0;0,223;0;;
13/4/2025;0;0,506;0;0,111;0;;
13/4/2025;0;0,434;0;0,084;0;;
13/4/2025;0,363;0,397;0,417;0,079;0,676;;
13/4/2025;0,369;0,373;0,389;0,075;0,691;;
13/4/2025;0,41;0,473;0,361;0,129;0,827;;
13/4/2025;0,507;0,598;0,714;0,104;1,306;;
13/4/2025;0,908;0,946;1,092;0,355;1,716;;
13/4/2025;0,743;0,679;0,729;0,262;1,381;;
13/4/2025;0,703;0,767;0,42;0,267;1,022;;
13/4/2025;0,438;0,439;0,435;0,107;0,932;;
13/4/2025;0,484;0,468;0,428;0,139;0,861;;
13/4/2025;0,589;0,447;0,437;0,059;0,759;;
13/4/2025;0,536;0,462;0,386;0,078;0,82;;
13/4/2025;0,416;0,444;0,297;0,032;0,734;;
13/4/2025;0,32;0,387;0,2;0,085;0,756;;
13/4/2025;0,337;0,365;0,232;0,218;0,666;;
13/4/2025;0,365;0,332;0,188;0,306;0,53;;
13/4/2025;0,522;0,472;0,571;0,382;0,563;;
13/4/2025;0,868;0,782;0,627;0,114;0,527;;
13/4/2025;1,133;1,055;1,046;0,106;0,611;;
13/4/2025;1,092;0,586;1,542;0,239;1,218;;
13/4/2025;0,647;1,235;1,405;0,268;0,911;;
13/4/2025;0,628;0,797;1,125;0,132;1,163;;
14/4/2025;0,268;0;0,528;0;0,881;;
14/4/2025;0,171;0;0,137;0;0,737;;
14/4/2025;0,208;0;0,147;0;0,766;;
14/4/2025;0,198;0,227;0,142;0,04;0,671;;
14/4/2025;0,223;0,321;0,138;0,009;0,612;;
14/4/2025;0,353;0,232;0,337;0,242;1,001;;
14/4/2025;1,639;1,642;1,037;0,705;1,138;;
14/4/2025;1,898;0,974;1,551;0,935;2,583;;
14/4/2025;1,381;0,854;1,299;0,351;1,886;;
